consumer_muni,consumer_industry,consumer_cell,s_foreign_
779,s14,779s14,0.0788540978942078
779,s15,779s15,0.0813841298558786
779,s16,779s16,0.0778451048302991
779,s17,779s17,0.0648202769456327
779,s18,779s18,0.0530712635204325
779,s19,779s19,0.0711254319255995
779,s20,779s20,
779,s21,779s21,
779,s22,779s22,0.0753794982927193
779,s23,779s23,0.0251423616373258
779,s24,779s24,
779,s25,779s25,0.1117409906451516
779,s26,779s26,0.0785509622994209
779,s27,779s27,0.0559564009776834
779,s28,779s28,0.0456402418951154
787,s01,787s01,0.082345569665521
787,s02,787s02,0.063042217014259
787,s03,787s03,0.0669061953430128
787,s04,787s04,0.0609904575192027
787,s05,787s05,0.0473935471487134
787,s06,787s06,0.0635266333901761
787,s07,787s07,
787,s08,787s08,0.0239803847287122
787,s09,787s09,0.0541877747550656
787,s10,787s10,0.0293464876190685
787,s11,787s11,0.0574882627043315
787,s12,787s12,0.0594068576563033
787,s13,787s13,0.0726898144069716
787,s14,787s14,0.0692059818766505
787,s15,787s15,0.0717360138383213
787,s16,787s16,0.0681969888127417
787,s17,787s17,0.0551721609280754
787,s18,787s18,0.0434231475028751
787,s19,787s19,0.0614773159080421
787,s20,787s20,0.0397479378524211
787,s21,787s21,
787,s22,787s22,0.065731382275162
787,s23,787s23,0.0154942456197684
787,s24,787s24,0.0552699682263426
787,s25,787s25,0.1020928746275944
787,s26,787s26,0.0689028462818636
787,s27,787s27,0.0463082849601261
787,s28,787s28,0.0359921258775581
791,s01,791s01,0.1011560959542808
791,s02,791s02,0.0818527433030188
791,s03,791s03,0.0857167216317726
791,s04,791s04,0.0798009838079625
791,s05,791s05,0.0662040734374732
791,s06,791s06,0.0823371596789359
791,s07,791s07,
791,s08,791s08,0.042790911017472
791,s09,791s09,0.0729983010438254
791,s10,791s10,0.0481570139078283
791,s11,791s11,0.0762987889930914
791,s12,791s12,0.0782173839450631
791,s13,791s13,0.0915003406957314
791,s14,791s14,0.0880165081654102
791,s15,791s15,0.0905465401270811
791,s16,791s16,0.0870075151015015
791,s17,791s17,0.0739826872168352
791,s18,791s18,0.0622336737916349
791,s19,791s19,0.0802878421968019
791,s20,791s20,0.0585584641411809
791,s21,791s21,
791,s22,791s22,0.0845419085639218
791,s23,791s23,0.0343047719085282
791,s24,791s24,0.0740804945151023
791,s25,791s25,0.1209034009163541
791,s26,791s26,0.0877133725706234
791,s27,791s27,0.0651188112488859
791,s28,791s28,0.0548026521663179
810,s01,810s01,0.0814608386103204
810,s02,810s02,0.0621574859590585
810,s03,810s03,0.0660214642878122
810,s04,810s04,0.0601057264640021
810,s05,810s05,0.0465088160935128
810,s06,810s06,
810,s07,810s07,
810,s08,810s08,0.0230956536735116
810,s09,810s09,
810,s10,810s10,0.0284617565638679
810,s11,810s11,0.056603531649131
810,s12,810s12,0.0585221266011028
810,s13,810s13,0.071805083351771
810,s14,810s14,0.0683212508214499
810,s15,810s15,0.0708512827831207
810,s16,810s16,0.0673122577575411
810,s17,810s17,0.0542874298728748
810,s18,810s18,0.0425384164476745
810,s19,810s19,0.0605925848528416
810,s20,810s20,0.0388632067972205
810,s21,810s21,
810,s22,810s22,0.0648466512199614
810,s23,810s23,0.0146095145645678
810,s24,810s24,0.054385237171142
810,s25,810s25,0.1012081435723938
810,s26,810s26,0.068018115226663
810,s27,810s27,0.0454235539049255
810,s28,810s28,0.0351073948223575
813,s01,813s01,0.0933235842320987
813,s02,813s02,0.0740202315808368
813,s03,813s03,0.0778842099095905
813,s04,813s04,0.0719684720857805
813,s05,813s05,0.0583715617152911
813,s06,813s06,0.0745046479567538
813,s07,813s07,
813,s08,813s08,0.0349583992952899
813,s09,813s09,0.0651657893216433
813,s10,813s10,0.0403245021856462
813,s11,813s11,0.0684662772709092
813,s12,813s12,0.0703848722228811
813,s13,813s13,0.0836678289735493
813,s14,813s14,0.0801839964432282
813,s15,813s15,0.0827140284048991
813,s16,813s16,0.0791750033793194
813,s17,813s17,0.066150175494653
813,s18,813s18,0.0544011620694528
813,s19,813s19,0.0724553304746199
813,s20,813s20,0.0507259524189988
813,s21,813s21,
813,s22,813s22,0.0767093968417397
813,s23,813s23,0.0264722601863461
813,s24,813s24,0.0662479827929202
813,s25,813s25,0.1130708891941721
813,s26,813s26,0.0798808608484413
813,s27,813s27,0.0572862995267038
813,s28,813s28,0.0469701404441358
820,s01,820s01,0.0776540947138389
820,s02,820s02,
820,s03,820s03,0.0622147203913307
820,s04,820s04,0.0562989825675206
820,s05,820s05,0.0427020721970312
820,s06,820s06,
820,s07,820s07,
820,s08,820s08,0.01928890977703
820,s09,820s09,
820,s10,820s10,0.0246550126673864
820,s11,820s11,0.0527967877526494
820,s12,820s12,0.0547153827046212
820,s13,820s13,0.0679983394552895
820,s14,820s14,0.0645145069249683
820,s15,820s15,0.0670445388866391
820,s16,820s16,0.0635055138610595
820,s17,820s17,0.0504806859763932
820,s18,820s18,0.038731672551193
820,s19,820s19,0.05678584095636
820,s20,820s20,0.035056462900739
820,s21,820s21,
820,s22,820s22,0.0610399073234798
820,s23,820s23,0.0108027706680863
820,s24,820s24,0.0505784932746604
820,s25,820s25,
820,s26,820s26,0.0642113713301814
820,s27,820s27,0.0416168100084439
820,s28,820s28,0.0313006509258759
825,s01,825s01,
825,s02,825s02,
825,s03,825s03,
825,s04,825s04,
825,s05,825s05,
825,s06,825s06,
825,s07,825s07,
825,s08,825s08,
825,s09,825s09,
825,s10,825s10,
825,s11,825s11,
825,s12,825s12,
825,s13,825s13,
825,s14,825s14,
825,s15,825s15,
825,s16,825s16,0.0408802563071856
825,s17,825s17,
825,s18,825s18,
825,s19,825s19,
825,s20,825s20,
825,s21,825s21,
825,s22,825s22,0.0384146497696059
825,s23,825s23,-0.0118224868857877
825,s24,825s24,
825,s25,825s25,
825,s26,825s26,
825,s27,825s27,0.01899155245457
825,s28,825s28,
840,s01,840s01,0.0851295977654928
840,s02,840s02,0.0658262451142308
840,s03,840s03,0.0696902234429846
840,s04,840s04,0.0637744856191745
840,s05,840s05,0.0501775752486851
840,s06,840s06,
840,s07,840s07,
840,s08,840s08,0.0267644128286839
840,s09,840s09,
840,s10,840s10,0.0321305157190402
840,s11,840s11,0.0602722908043033
840,s12,840s12,0.062190885756275
840,s13,840s13,0.0754738425069434
840,s14,840s14,0.0719900099766222
840,s15,840s15,0.074520041938293
840,s16,840s16,0.0709810169127134
840,s17,840s17,0.0579561890280471
840,s18,840s18,0.0462071756028468
840,s19,840s19,0.0642613440080139
840,s20,840s20,
840,s21,840s21,
840,s22,840s22,0.0685154103751336
840,s23,840s23,0.0182782737197401
840,s24,840s24,0.0580539963263142
840,s25,840s25,
840,s26,840s26,0.0716868743818353
840,s27,840s27,0.0490923130600978
840,s28,840s28,0.0387761539775298
846,s01,846s01,0.0930488184607924
846,s02,846s02,0.0737454658095305
846,s03,846s03,0.0776094441382842
846,s04,846s04,0.0716937063144741
846,s05,846s05,0.0580967959439848
846,s06,846s06,0.0742298821854474
846,s07,846s07,
846,s08,846s08,0.0346836335239835
846,s09,846s09,
846,s10,846s10,0.0400497364143398
846,s11,846s11,0.0681915114996029
846,s12,846s12,0.0701101064515747
846,s13,846s13,0.083393063202243
846,s14,846s14,0.0799092306719218
846,s15,846s15,0.0824392626335927
846,s16,846s16,0.078900237608013
846,s17,846s17,0.0658754097233468
846,s18,846s18,0.0541263962981465
846,s19,846s19,0.0721805647033135
846,s20,846s20,0.0504511866476924
846,s21,846s21,
846,s22,846s22,0.0764346310704333
846,s23,846s23,0.0261974944150398
846,s24,846s24,0.0659732170216139
846,s25,846s25,0.1127961234228657
846,s26,846s26,0.079606095077135
846,s27,846s27,0.0570115337553974
846,s28,846s28,0.0466953746728295
849,s01,849s01,0.09549589969285
849,s02,849s02,0.0761925470415881
849,s03,849s03,0.0800565253703417
849,s04,849s04,0.0741407875465317
849,s05,849s05,0.0605438771760424
849,s06,849s06,0.0766769634175051
849,s07,849s07,
849,s08,849s08,0.0371307147560412
849,s09,849s09,
849,s10,849s10,0.0424968176463975
849,s11,849s11,0.0706385927316606
849,s12,849s12,0.0725571876836324
849,s13,849s13,0.0858401444343007
849,s14,849s14,0.0823563119039794
849,s15,849s15,0.0848863438656503
849,s16,849s16,0.0813473188400707
849,s17,849s17,0.0683224909554044
849,s18,849s18,0.0565734775302041
849,s19,849s19,0.0746276459353711
849,s20,849s20,
849,s21,849s21,
849,s22,849s22,0.078881712302491
849,s23,849s23,0.0286445756470975
849,s24,849s24,0.0684202982536716
849,s25,849s25,0.1152432046549233
849,s26,849s26,0.0820531763091926
849,s27,849s27,0.0594586149874551
849,s28,849s28,0.0491424559048871
851,s01,851s01,0.1111474998584479
851,s02,851s02,0.0918441472071859
851,s03,851s03,0.0957081255359397
851,s04,851s04,0.0897923877121296
851,s05,851s05,0.0761954773416402
851,s06,851s06,0.092328563583103
851,s07,851s07,0.0647627069296982
851,s08,851s08,0.052782314921639
851,s09,851s09,0.0829897049479924
851,s10,851s10,0.0581484178119953
851,s11,851s11,0.0862901928972584
851,s12,851s12,0.0882087878492301
851,s13,851s13,0.1014917445998985
851,s14,851s14,0.0980079120695773
851,s15,851s15,0.1005379440312481
851,s16,851s16,0.0969989190056686
851,s17,851s17,0.0839740911210023
851,s18,851s18,0.072225077695802
851,s19,851s19,0.090279246100969
851,s20,851s20,0.0685498680453479
851,s21,851s21,0.0653467051426258
851,s22,851s22,0.0945333124680888
851,s23,851s23,0.0442961758126953
851,s24,851s24,0.0840718984192694
851,s25,851s25,0.1308948048205212
851,s26,851s26,0.0977047764747904
851,s27,851s27,0.0751102151530529
851,s28,851s28,0.064794056070485
860,s01,860s01,0.0939026548099286
860,s02,860s02,0.0745993021586667
860,s03,860s03,0.0784632804874205
860,s04,860s04,0.0725475426636103
860,s05,860s05,0.058950632293121
860,s06,860s06,0.0750837185345836
860,s07,860s07,
860,s08,860s08,0.0355374698731198
860,s09,860s09,
860,s10,860s10,0.0409035727634761
860,s11,860s11,0.0690453478487392
860,s12,860s12,0.070963942800711
860,s13,860s13,0.0842468995513793
860,s14,860s14,0.080763067021058
860,s15,860s15,0.0832930989827289
860,s16,860s16,0.0797540739571492
860,s17,860s17,0.066729246072483
860,s18,860s18,0.0549802326472827
860,s19,860s19,0.0730344010524497
860,s20,860s20,
860,s21,860s21,
860,s22,860s22,0.0772884674195696
860,s23,860s23,0.027051330764176
860,s24,860s24,0.0668270533707501
860,s25,860s25,0.1136499597720019
860,s26,860s26,0.0804599314262712
860,s27,860s27,0.0578653701045337
860,s28,860s28,0.0475492110219657
